match_id,possession,num_events,team,possession_team,type,ends_with_shot
3913100,97,38,Everton LFC,Aston Villa W,Clearance,0
3913100,98,32,Everton LFC,Aston Villa W,Interception,0
3913100,99,10,Aston Villa W,Everton LFC,Ball Recovery,0
3913100,100,6,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,101,13,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913100,102,9,Everton LFC,Everton LFC,Dispossessed,0
3913100,103,10,Everton LFC,Aston Villa W,Goal Keeper,0
3913100,104,19,Aston Villa W,Everton LFC,Interception,0
3913100,105,16,Aston Villa W,Everton LFC,Ball Receipt*,0
3913100,106,6,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,107,14,Aston Villa W,Aston Villa W,Dispossessed,0
3913100,108,13,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,109,59,Aston Villa W,Aston Villa W,Duel,0
3913100,110,25,Aston Villa W,Aston Villa W,Shot,1
3913100,111,6,Aston Villa W,Everton LFC,Half End,0
3913100,112,7,Everton LFC,Everton LFC,Miscontrol,0
3913100,113,29,Everton LFC,Aston Villa W,Ball Receipt*,0
3913100,114,42,Everton LFC,Aston Villa W,Foul Won,0
3913100,115,2,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,116,19,Aston Villa W,Aston Villa W,Dribble,0
3913100,117,29,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,118,26,Aston Villa W,Aston Villa W,Miscontrol,0
3913100,119,32,Aston Villa W,Everton LFC,Duel,0
3913100,120,16,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,121,30,Aston Villa W,Aston Villa W,Miscontrol,0
3913100,122,8,Everton LFC,Everton LFC,Pressure,0
3913100,123,60,Everton LFC,Aston Villa W,Miscontrol,0
3913100,124,47,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913100,125,42,Aston Villa W,Everton LFC,Ball Recovery,0
3913100,126,3,Aston Villa W,Everton LFC,Interception,0
3913100,127,62,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913100,128,44,Aston Villa W,Everton LFC,Own Goal Against,0
3913100,129,51,Everton LFC,Aston Villa W,Goal Keeper,0
3913100,130,6,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,131,34,Everton LFC,Aston Villa W,Pressure,0
3913100,132,24,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,133,18,Everton LFC,Aston Villa W,Block,0
3913100,134,32,Aston Villa W,Everton LFC,Clearance,0
3913100,135,51,Everton LFC,Aston Villa W,Substitution,0
3913100,136,19,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,137,39,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913100,138,23,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,139,9,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913100,140,7,Everton LFC,Everton LFC,Miscontrol,0
3913100,141,9,Aston Villa W,Aston Villa W,Player Off,0
3913100,142,11,Aston Villa W,Aston Villa W,Player On,0
3913100,143,11,Aston Villa W,Everton LFC,Clearance,0
3913100,144,13,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,145,27,Everton LFC,Aston Villa W,Foul Won,0
3913100,146,2,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,147,12,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913100,148,10,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,149,15,Aston Villa W,Aston Villa W,Dispossessed,0
3913100,150,31,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,151,45,Everton LFC,Aston Villa W,Shield,0
3913100,152,38,Aston Villa W,Everton LFC,Clearance,0
3913100,153,13,Aston Villa W,Everton LFC,Block,0
3913100,154,42,Aston Villa W,Everton LFC,Goal Keeper,0
3913100,155,33,Everton LFC,Aston Villa W,Block,0
3913100,156,9,Everton LFC,Aston Villa W,Clearance,0
3913100,157,14,Aston Villa W,Everton LFC,Clearance,0
3913100,158,6,Everton LFC,Everton LFC,Miscontrol,0
3913100,159,37,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913100,160,25,Everton LFC,Everton LFC,Dispossessed,0
3913100,161,37,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913100,162,53,Everton LFC,Everton LFC,Foul Won,0
3913100,163,2,Aston Villa W,Everton LFC,Goal Keeper,0
3913100,164,35,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913100,165,10,Everton LFC,Everton LFC,Duel,0
3913100,166,14,Aston Villa W,Aston Villa W,Substitution,0
3913100,167,36,Aston Villa W,Aston Villa W,Dribble,0
3913100,168,9,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,169,5,Aston Villa W,Aston Villa W,Foul Won,0
3913100,170,37,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913100,171,13,Everton LFC,Everton LFC,Miscontrol,0
3913100,172,55,Aston Villa W,Aston Villa W,Dribble,0
3913100,173,8,Everton LFC,Everton LFC,Shot,1
3913100,174,1,Aston Villa W,Aston Villa W,Goal Keeper,0
3913100,175,19,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913100,176,10,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,177,9,Everton LFC,Aston Villa W,Substitution,0
3913100,178,17,Everton LFC,Aston Villa W,Ball Receipt*,0
3913100,179,20,Aston Villa W,Aston Villa W,Foul Won,0
3913100,180,2,Everton LFC,Aston Villa W,Goal Keeper,0
3913100,181,4,Aston Villa W,Everton LFC,Block,0
3913100,182,53,Aston Villa W,Aston Villa W,Dispossessed,0
3913100,183,46,Everton LFC,Everton LFC,Dispossessed,0
3913100,184,30,Everton LFC,Aston Villa W,Interception,0
3913100,185,17,Everton LFC,Aston Villa W,Shield,0
3913100,186,16,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,187,37,Everton LFC,Aston Villa W,Foul Won,0
3913100,188,2,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,189,6,Aston Villa W,Aston Villa W,Foul Won,0
3913100,190,5,Everton LFC,Aston Villa W,Clearance,0
3913100,191,13,Everton LFC,Aston Villa W,Goal Keeper,0
3913100,192,2,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,193,20,Aston Villa W,Aston Villa W,Foul Won,0
3913100,194,8,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913100,195,10,Everton LFC,Everton LFC,Miscontrol,0
3913100,196,90,Everton LFC,Aston Villa W,Block,0
3913100,197,5,Aston Villa W,Everton LFC,Clearance,0
3913100,198,4,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,199,16,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913100,200,9,Everton LFC,Everton LFC,Bad Behaviour,0
3913100,201,5,Everton LFC,Everton LFC,Ball Receipt*,0
3913100,202,12,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913100,203,10,Everton LFC,Everton LFC,Miscontrol,0
3913100,204,25,Everton LFC,Aston Villa W,Clearance,0
3913100,205,67,Everton LFC,Aston Villa W,Goal Keeper,0
3913100,206,37,Everton LFC,Aston Villa W,Substitution,0
3913100,207,5,Aston Villa W,Everton LFC,Clearance,0
3913100,208,45,Everton LFC,Aston Villa W,Clearance,0
3913100,209,53,Everton LFC,Aston Villa W,Half End,0
3913101,1,4,West Ham United LFC,Arsenal WFC,Half Start,0
3913101,2,10,Arsenal WFC,West Ham United LFC,Interception,0
3913101,3,8,West Ham United LFC,West Ham United LFC,Carry,0
3913101,4,43,West Ham United LFC,Arsenal WFC,Block,0
3913101,5,18,West Ham United LFC,Arsenal WFC,Goal Keeper,0
3913101,6,11,West Ham United LFC,West Ham United LFC,Miscontrol,0
3913101,7,4,West Ham United LFC,Arsenal WFC,Pressure,0
3913101,8,2,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913101,9,31,Arsenal WFC,Arsenal WFC,Interception,0
3913101,10,5,West Ham United LFC,West Ham United LFC,Ball Recovery,0
3913101,11,20,West Ham United LFC,West Ham United LFC,Shot,1
3913101,12,1,Arsenal WFC,Arsenal WFC,Goal Keeper,0
3913101,13,33,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,14,13,Arsenal WFC,West Ham United LFC,Ball Receipt*,0
3913101,15,15,West Ham United LFC,West Ham United LFC,Dispossessed,0
3913101,16,36,West Ham United LFC,Arsenal WFC,Ball Receipt*,0
3913101,17,34,Arsenal WFC,Arsenal WFC,Foul Won,0
3913101,18,1,Arsenal WFC,Arsenal WFC,Pass,0
3913101,19,13,Arsenal WFC,West Ham United LFC,Ball Receipt*,0
3913101,20,13,West Ham United LFC,Arsenal WFC,Clearance,0
3913101,21,19,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,22,15,Arsenal WFC,West Ham United LFC,Interception,0
3913101,23,71,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,24,5,West Ham United LFC,West Ham United LFC,Dispossessed,0
3913101,25,6,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913101,26,9,West Ham United LFC,Arsenal WFC,Goal Keeper,0
3913101,27,5,West Ham United LFC,Arsenal WFC,Goal Keeper,0
3913101,28,1,West Ham United LFC,West Ham United LFC,Pass,0
3913101,29,11,Arsenal WFC,Arsenal WFC,Foul Won,0
3913101,30,24,Arsenal WFC,Arsenal WFC,Dispossessed,0
3913101,31,12,West Ham United LFC,West Ham United LFC,Dispossessed,0
3913101,32,3,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,33,12,Arsenal WFC,West Ham United LFC,Goal Keeper,0
3913101,34,27,West Ham United LFC,Arsenal WFC,Goal Keeper,0
3913101,35,2,Arsenal WFC,West Ham United LFC,Ball Recovery,0
3913101,36,2,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913101,37,50,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,38,14,West Ham United LFC,West Ham United LFC,Dispossessed,0
3913101,39,14,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,40,27,West Ham United LFC,West Ham United LFC,Miscontrol,0
3913101,41,22,West Ham United LFC,Arsenal WFC,Clearance,0
3913101,42,8,West Ham United LFC,West Ham United LFC,Foul Won,0
3913101,43,7,West Ham United LFC,West Ham United LFC,Dribble,0
3913101,44,4,Arsenal WFC,Arsenal WFC,Foul Won,0
3913101,45,55,West Ham United LFC,Arsenal WFC,Goal Keeper,0
3913101,46,6,West Ham United LFC,West Ham United LFC,Miscontrol,0
3913101,47,6,West Ham United LFC,Arsenal WFC,Clearance,0
3913101,48,13,West Ham United LFC,Arsenal WFC,Clearance,0
3913101,49,18,West Ham United LFC,Arsenal WFC,Clearance,0
3913101,50,93,Arsenal WFC,Arsenal WFC,50/50,0
3913101,51,17,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913101,52,39,West Ham United LFC,Arsenal WFC,Shield,0
3913101,53,4,West Ham United LFC,West Ham United LFC,Miscontrol,0
3913101,54,29,West Ham United LFC,Arsenal WFC,Interception,0
3913101,55,4,West Ham United LFC,Arsenal WFC,Foul Won,0
3913101,56,6,Arsenal WFC,West Ham United LFC,Ball Recovery,0
3913101,57,15,West Ham United LFC,West Ham United LFC,Foul Won,0
3913101,58,37,West Ham United LFC,West Ham United LFC,Carry,0
3913101,59,12,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,60,25,West Ham United LFC,West Ham United LFC,Dribble,0
3913101,61,5,Arsenal WFC,Arsenal WFC,Dispossessed,0
3913101,62,44,Arsenal WFC,West Ham United LFC,Ball Receipt*,0
3913101,63,13,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913101,64,17,Arsenal WFC,Arsenal WFC,Duel,0
3913101,65,18,West Ham United LFC,West Ham United LFC,Foul Won,0
3913101,66,2,Arsenal WFC,West Ham United LFC,Goal Keeper,0
3913101,67,59,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,68,1,West Ham United LFC,West Ham United LFC,Pass,0
3913101,69,17,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,70,49,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913101,71,8,West Ham United LFC,Arsenal WFC,Clearance,0
3913101,72,28,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,73,12,West Ham United LFC,West Ham United LFC,Dispossessed,0
3913101,74,10,West Ham United LFC,West Ham United LFC,Foul Won,0
3913101,75,13,West Ham United LFC,West Ham United LFC,Duel,0
3913101,76,18,Arsenal WFC,Arsenal WFC,Dispossessed,0
3913101,77,5,West Ham United LFC,West Ham United LFC,Foul Won,0
3913101,78,10,West Ham United LFC,West Ham United LFC,Foul Won,0
3913101,79,38,West Ham United LFC,West Ham United LFC,Dispossessed,0
3913101,80,3,Arsenal WFC,Arsenal WFC,Foul Won,0
3913101,81,8,Arsenal WFC,Arsenal WFC,Dispossessed,0
3913101,82,11,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,83,22,West Ham United LFC,West Ham United LFC,Miscontrol,0
3913101,84,12,West Ham United LFC,Arsenal WFC,Pressure,0
3913101,85,6,Arsenal WFC,Arsenal WFC,Dispossessed,0
3913101,86,18,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913101,87,8,West Ham United LFC,Arsenal WFC,Goal Keeper,0
3913101,88,18,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913101,89,15,West Ham United LFC,Arsenal WFC,Goal Keeper,0
3913101,90,1,West Ham United LFC,West Ham United LFC,Pass,0
3913101,91,20,Arsenal WFC,Arsenal WFC,Pass,0
3913101,92,14,West Ham United LFC,West Ham United LFC,Pass,0
3913101,93,36,Arsenal WFC,Arsenal WFC,Block,0
3913101,94,17,West Ham United LFC,West Ham United LFC,Pressure,0
3913101,95,4,Arsenal WFC,Arsenal WFC,Foul Won,0
3913101,96,27,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,97,8,Arsenal WFC,West Ham United LFC,Injury Stoppage,0
3913101,98,1,West Ham United LFC,West Ham United LFC,Referee Ball-Drop,0
3913101,99,1,Arsenal WFC,Arsenal WFC,Referee Ball-Drop,0
3913101,100,36,West Ham United LFC,West Ham United LFC,Carry,0
3913101,101,35,West Ham United LFC,Arsenal WFC,Pass,0
3913101,102,12,Arsenal WFC,Arsenal WFC,Half End,0
3913101,103,30,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,104,29,Arsenal WFC,West Ham United LFC,Ball Receipt*,0
3913101,105,8,West Ham United LFC,West Ham United LFC,Miscontrol,0
3913101,106,6,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,107,19,West Ham United LFC,West Ham United LFC,Miscontrol,0
3913101,108,73,West Ham United LFC,Arsenal WFC,Goal Keeper,0
3913101,109,12,West Ham United LFC,Arsenal WFC,Miscontrol,0
3913101,110,33,Arsenal WFC,Arsenal WFC,Pass,0
3913101,111,9,Arsenal WFC,West Ham United LFC,Ball Receipt*,0
3913101,112,34,West Ham United LFC,West Ham United LFC,Tactical Shift,0
3913101,113,20,Arsenal WFC,Arsenal WFC,Miscontrol,0
3913101,114,35,West Ham United LFC,West Ham United LFC,Foul Won,0
3913101,115,113,West Ham United LFC,West Ham United LFC,Miscontrol,0
3913101,116,5,Arsenal WFC,Arsenal WFC,Dispossessed,0
3913101,117,17,West Ham United LFC,West Ham United LFC,Carry,0
3913101,118,14,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,119,18,Arsenal WFC,West Ham United LFC,Interception,0
3913101,120,34,West Ham United LFC,West Ham United LFC,Pass,0
3913101,121,10,Arsenal WFC,Arsenal WFC,Miscontrol,0
3913101,122,20,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913101,123,7,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,124,13,West Ham United LFC,West Ham United LFC,50/50,0
3913101,125,10,West Ham United LFC,West Ham United LFC,Dispossessed,0
3913101,126,1,West Ham United LFC,West Ham United LFC,Pass,0
3913101,127,21,West Ham United LFC,Arsenal WFC,Block,0
3913101,128,31,Arsenal WFC,Arsenal WFC,Miscontrol,0
3913101,129,14,West Ham United LFC,West Ham United LFC,Shield,0
3913101,130,7,West Ham United LFC,West Ham United LFC,Ball Recovery,0
3913101,131,20,West Ham United LFC,Arsenal WFC,Tactical Shift,0
3913101,132,5,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913101,133,5,Arsenal WFC,Arsenal WFC,Dispossessed,0
3913101,134,16,Arsenal WFC,Arsenal WFC,Miscontrol,0
3913101,135,14,Arsenal WFC,West Ham United LFC,Substitution,0
3913101,136,6,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,137,24,Arsenal WFC,West Ham United LFC,Block,0
3913101,138,3,West Ham United LFC,West Ham United LFC,Pass,0
3913101,139,9,Arsenal WFC,Arsenal WFC,Pass,0
3913101,140,45,Arsenal WFC,West Ham United LFC,Duel,0
3913101,141,13,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,142,37,West Ham United LFC,West Ham United LFC,Pressure,0
3913101,143,25,West Ham United LFC,Arsenal WFC,Clearance,0
3913101,144,55,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,145,8,Arsenal WFC,West Ham United LFC,Interception,0
3913101,146,8,West Ham United LFC,West Ham United LFC,Miscontrol,0
3913101,147,79,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,148,1,Arsenal WFC,Arsenal WFC,Referee Ball-Drop,0
3913101,149,1,West Ham United LFC,West Ham United LFC,Referee Ball-Drop,0
3913101,150,32,Arsenal WFC,Arsenal WFC,Pressure,0
3913101,151,1,Arsenal WFC,Arsenal WFC,Pass,0
3913101,152,5,West Ham United LFC,West Ham United LFC,Dispossessed,0
3913101,153,10,Arsenal WFC,Arsenal WFC,Dispossessed,0
3913101,154,15,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913101,155,57,West Ham United LFC,Arsenal WFC,Goal Keeper,0
3913101,156,11,West Ham United LFC,West Ham United LFC,Block,0
3913101,157,25,Arsenal WFC,Arsenal WFC,Pressure,0
3913101,158,15,West Ham United LFC,West Ham United LFC,Miscontrol,0
3913101,159,21,West Ham United LFC,West Ham United LFC,Miscontrol,0
3913101,160,17,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,161,11,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913101,162,11,West Ham United LFC,Arsenal WFC,Player Off,0
3913101,163,30,West Ham United LFC,West Ham United LFC,Pass,0
3913101,164,12,West Ham United LFC,Arsenal WFC,Goal Keeper,0
3913101,165,13,West Ham United LFC,West Ham United LFC,Pressure,0
3913101,166,18,Arsenal WFC,Arsenal WFC,Duel,0
3913101,167,41,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913101,168,41,Arsenal WFC,Arsenal WFC,Substitution,0
3913101,169,19,Arsenal WFC,Arsenal WFC,Foul Won,0
3913101,170,58,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,171,13,West Ham United LFC,West Ham United LFC,Substitution,0
3913101,172,11,West Ham United LFC,West Ham United LFC,Pass,0
3913101,173,32,Arsenal WFC,Arsenal WFC,Dispossessed,0
3913101,174,5,Arsenal WFC,West Ham United LFC,Goal Keeper,0
3913101,175,15,Arsenal WFC,West Ham United LFC,Ball Receipt*,0
3913101,176,35,West Ham United LFC,West Ham United LFC,Ball Receipt*,0
3913101,177,12,West Ham United LFC,Arsenal WFC,Goal Keeper,0
3913101,178,17,Arsenal WFC,West Ham United LFC,Goal Keeper,0
3913101,179,1,Arsenal WFC,Arsenal WFC,Pass,0
3913101,180,7,Arsenal WFC,West Ham United LFC,Shield,0
3913101,181,3,Arsenal WFC,Arsenal WFC,Miscontrol,0
3913101,182,43,West Ham United LFC,West Ham United LFC,Duel,0
3913101,183,11,West Ham United LFC,Arsenal WFC,Pass,0
3913101,184,16,Arsenal WFC,Arsenal WFC,Ball Receipt*,0
3913101,185,10,West Ham United LFC,West Ham United LFC,Carry,0
3913101,186,3,Arsenal WFC,Arsenal WFC,Pass,0
3913101,187,9,Arsenal WFC,West Ham United LFC,Interception,0
3913101,188,52,Arsenal WFC,Arsenal WFC,Foul Won,0
3913101,189,51,West Ham United LFC,Arsenal WFC,Goal Keeper,0
3913101,190,10,West Ham United LFC,Arsenal WFC,Half End,0
3913102,1,4,Manchester City WFC,Manchester City WFC,Half Start,0
3913102,2,31,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913102,3,77,Manchester City WFC,Manchester City WFC,Foul Won,0
3913102,4,32,Tottenham Hotspur Women,Manchester City WFC,Block,0
3913102,5,9,Tottenham Hotspur Women,Manchester City WFC,Clearance,0
3913102,6,7,Tottenham Hotspur Women,Manchester City WFC,Clearance,0
3913102,7,52,Tottenham Hotspur Women,Manchester City WFC,Block,0
3913102,8,3,Tottenham Hotspur Women,Manchester City WFC,Clearance,0
3913102,9,27,Manchester City WFC,Manchester City WFC,Dispossessed,0
3913102,10,11,Tottenham Hotspur Women,Tottenham Hotspur Women,Foul Won,0
3913102,11,15,Tottenham Hotspur Women,Tottenham Hotspur Women,Pressure,0
3913102,12,6,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913102,13,48,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913102,14,11,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913102,15,14,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913102,16,63,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913102,17,9,Manchester City WFC,Tottenham Hotspur Women,Block,0
3913102,18,2,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913102,19,27,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913102,20,18,Manchester City WFC,Tottenham Hotspur Women,Block,0
3913102,21,8,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913102,22,10,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913102,23,11,Tottenham Hotspur Women,Tottenham Hotspur Women,Miscontrol,0
3913102,24,9,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913102,25,10,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913102,26,58,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913102,27,16,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913102,28,21,Tottenham Hotspur Women,Manchester City WFC,Goal Keeper,0
3913102,29,12,Tottenham Hotspur Women,Tottenham Hotspur Women,Foul Won,0
3913102,30,6,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913102,31,2,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913102,32,22,Manchester City WFC,Tottenham Hotspur Women,Foul Won,0
3913102,33,37,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
